Order_ID,Order_Date,Order_Status,CustomerID,Gender,Age,City,Country,Subscription Status,Category,Item_Purchased,Quantity,Purchase_Amount,Discount Applied,Shipping_Cost,Payment Method,Previous Purchases,Frequency of Purchases,Ship_Mode,Review Rating
407-8248783-4261958,4/30/2022,Shipped,16098,Male,38,Fuzhou,China,Yes,Clothing,Jacket,4,385.46,Yes,244.41,PayPal,14,Monthly,Express,3.2
404-6513062-3876305,4/30/2022,Shipped - Delivered to Buyer,16098,Male,35,Changsha,China,Yes,Clothing,Sweater,12,467.4,Yes,92.26,Debit Card,17,Every 3 Months,Same Day,4.9
406-7779874-9136347,4/30/2022,Shipped,16098,Male,28,Dakar,Senegal,Yes,Books,Notebook,2,403.43,Yes,487.11,Venmo,3,Annually,Standard,4.5
406-9638549-1733961,4/30/2022,Shipped,16098,Male,30,Ä°zmir,Turkey,Yes,Home & Kitchen,Blender,2,371.63,Yes,185.1,Venmo,42,Annually,Express,
407-8801185-0134713,4/30/2022,Shipped,16098,Male,69,Xiangtan,China,Yes,Beauty,Lipstick,4,526.01,Yes,472.1,Debit Card,22,Annually,Standard,3.2
171-3625443-6505905,4/30/2022,Shipped,15311,Male,41,Lanzhou,China,Yes,Toys,Puzzle,-1,347.71,Yes,418.28,Venmo,21,Quarterly,Express,3.6
402-8078642-8565124,4/30/2022,Cancelled,18074,Male,63,Incheon,"Korea, South",Yes,Toys,Lego Set,3,590.2,Yes,240.48,Bank Transfer,21,Quarterly,Express,4.3
402-2820441-9623566,4/30/2022,Shipped,18074,Male,35,Sapporo,Japan,Yes,Electronics,Smartphone,48,606.06,Yes,183.69,Debit Card,40,Annually,Same Day,4
171-4312987-5366767,4/30/2022,Shipped,18074,Male,36,Xiamen,China,Yes,Home & Kitchen,Blender,12,468.42,Yes,276.1,Bank Transfer,1,Fortnightly,Standard,3
403-5189998-9343503,4/30/2022,Shipped,18074,Male,25,Guayaquil,Ecuador,Yes,Clothing,Sweater,6,410.36,Yes,98.31,Bank Transfer,50,Monthly,Same Day,4.1
407-9863928-5979501,4/30/2022,Shipped - Delivered to Buyer,18074,Male,58,George Town,Malaysia,Yes,Sports,Basketball,12,485.47,Yes,234,Bank Transfer,39,Every 3 Months,Express,3.8
171-4644162-9093116,4/30/2022,Shipped - Delivered to Buyer,18074,Male,27,Mashhad,Iran,Yes,Sports,Cricket Bat,40,694.46,Yes,182.37,Venmo,34,Monthly,Express,4.6
406-0974406-3179521,4/30/2022,Shipped,18074,Male,65,Damascus,Syria,Yes,Home & Kitchen,Blender,40,487.09,Yes,209.92,Venmo,29,Fortnightly,Standard,3
402-0048138-1845122,4/30/2022,Shipped,18074,Male,54,Daegu,"Korea, South",Yes,Electronics,Camera,6,578.27,Yes,55.96,PayPal,31,Bi-Weekly,Standard,3
407-6283946-7749133,4/30/2022,Shipped,18074,Male,54,NÄgpur,India,Yes,Sports,Tennis Racket,2,223.54,Yes,170.3,Debit Card,8,Weekly,Express,3.4
407-0542879-1795554,4/30/2022,Shipped - Delivered to Buyer,18074,Male,59,Lianshan,China,Yes,Sports,Basketball,4,583.58,Yes,404.09,Credit Card,5,Fortnightly,Standard,
406-0218328-1773963,4/30/2022,Cancelled,18074,Male,42,Shijiazhuang,China,Yes,Home & Kitchen,Blender,3,241.61,Yes,311.67,Cash,7,Monthly,Same Day,2.8
407-3742007-3242711,4/30/2022,Shipped,18074,Male,46,Tunis,Tunisia,Yes,Sports,Tennis Racket,6,461.57,Yes,371.28,Cash,30,Monthly,Express,4
407-3742007-3242711,4/30/2022,Shipped,18074,Male,33,Vienna,Austria,Yes,Clothing,T-Shirt,8,451.32,Yes,446.71,Credit Card,14,Every 3 Months,Same Day,4
405-3067317-3360344,4/30/2022,Shipped,17420,Male,34,Jilin,China,Yes,Books,Novel,1,272.43,Yes,395.18,Cash,5,Fortnightly,Same Day,3
406-5648244-8317954,4/30/2022,Shipped,17420,Male,27,Omdurman,Sudan,Yes,Electronics,Camera,12,621,Yes,311.36,PayPal,3,Every 3 Months,Express,3.3
171-3460653-0171519,4/30/2022,Shipped,17420,Male,52,Bandung,Indonesia,Yes,Beauty,Moisturizer,6,622.02,Yes,479.41,Venmo,46,Bi-Weekly,Standard,2.6
404-5337874-2284337,4/30/2022,Shipped,17420,Male,29,Bekasi,Indonesia,Yes,Clothing,Jacket,10,419.83,Yes,215.48,Credit Card,4,Weekly,Standard,3.6
405-2660443-4165145,4/30/2022,Shipped - Delivered to Buyer,17420,Male,54,Mannheim,Germany,Yes,Toys,Lego Set,12,442.33,Yes,350.82,Credit Card,42,Bi-Weekly,Standard,3.9
402-3329522-2367566,4/30/2022,Shipped,17420,Male,25,Nanchang,China,Yes,Home & Kitchen,Blender,2,534.28,Yes,134.69,Cash,30,Annually,Express,3.4
406-3078054-1755513,4/30/2022,Shipped,17420,Male,41,Wenzhou,China,Yes,Sports,Basketball,10,348.21,Yes,445.97,Venmo,37,Annually,Same Day,3.5
171-4647176-6456305,4/30/2022,Shipped,16029,Male,53,Queens,United States,Yes,Beauty,Face Wash,36,475.11,Yes,439.92,Bank Transfer,2,Annually,Express,
408-5011528-8276347,4/30/2022,Shipped,16029,Male,53,Vancouver,Canada,Yes,Home & Kitchen,Blender,100,411.85,Yes,418.15,Credit Card,30,Quarterly,Standard,2.7
407-4097885-3129958,4/30/2022,Shipped - Delivered to Buyer,16029,Male,21,Birmingham,United Kingdom,Yes,Electronics,Smartphone,100,697.4,Yes,293.76,Bank Transfer,47,Monthly,Express,3.7
171-1224053-5752314,4/30/2022,Cancelled,16029,Male,61,Cali,Colombia,Yes,Sports,Tennis Racket,192,568.74,Yes,284.56,PayPal,21,Quarterly,Same Day,4.3
406-2849582-6531553,4/30/2022,Shipped,16029,Male,64,Naples,Italy,Yes,Electronics,Smartphone,192,460.82,Yes,387.28,Bank Transfer,9,Fortnightly,Same Day,4.9
407-5875767-6399551,4/30/2022,Shipped,16029,Male,51,Sendai,Japan,Yes,Clothing,Jeans,192,594.35,Yes,406.45,Debit Card,12,Fortnightly,Standard,3.3
171-6336729-6763536,4/30/2022,Cancelled,16029,Male,32,Manchester,United Kingdom,Yes,Books,Notebook,432,659.03,Yes,282.87,Bank Transfer,4,Weekly,Standard,4.7
404-3907920-5281963,4/30/2022,Shipped,16029,Male,38,Puebla,Mexico,Yes,Electronics,Smartphone,432,577.99,Yes,183.68,Debit Card,10,Annually,Standard,2.8
408-7310428-6047538,4/30/2022,Shipped,16250,Male,58,Tripoli,Libya,Yes,Sports,Cricket Bat,3,469.87,Yes,375.49,Credit Card,26,Weekly,Express,3.6
403-2608092-6065935,4/30/2022,Shipped,16250,Male,32,Tashkent,Uzbekistan,Yes,Sports,Basketball,3,658.8,Yes,319.84,Cash,40,Fortnightly,Standard,3
404-9760385-9109154,4/30/2022,Shipped,16250,Male,46,Havana,Cuba,Yes,Beauty,Lipstick,2,614.08,Yes,457.3,Bank Transfer,34,Fortnightly,Same Day,4.5
405-0732969-3941948,4/30/2022,Shipped - Delivered to Buyer,16250,Male,39,Gaoping,China,Yes,Clothing,Jacket,3,696.06,Yes,168.61,Debit Card,31,Annually,Same Day,2.9
402-2720308-2560327,4/30/2022,Shipped,16250,Male,19,Baltimore,United States,Yes,Beauty,Lipstick,3,495.86,Yes,272.16,Bank Transfer,1,Bi-Weekly,Standard,3.3
402-0589123-6183541,4/30/2022,Shipped,16250,Male,50,Nanning,China,Yes,Clothing,T-Shirt,6,630.43,Yes,119.87,Bank Transfer,5,Bi-Weekly,Express,3.1
408-3874942-9917143,4/30/2022,Shipped,16250,Male,36,BelÃ©m,Brazil,Yes,Sports,Football,12,369.71,Yes,184.74,Credit Card,4,Weekly,Standard,4.4
402-1706149-0949104,4/30/2022,Shipped,16250,Male,65,Patna,India,Yes,Beauty,Lipstick,12,515.8,Yes,199.52,Venmo,48,Quarterly,Standard,
407-1672316-3245939,4/30/2022,Shipped,16250,Male,64,Santo Domingo,Dominican Republic,Yes,Clothing,Jacket,12,354.33,Yes,340.14,Cash,29,Every 3 Months,Express,3.9
405-1832646-7988329,4/30/2022,Shipped,16250,Male,46,ÃœrÃ¼mqi,China,Yes,Clothing,Sweater,12,397.33,Yes,116.87,PayPal,12,Bi-Weekly,Standard,2.9
408-9692204-9817146,4/30/2022,Cancelled,16250,Male,36,Zaozhuang,China,Yes,Electronics,Laptop,12,470.73,Yes,455.49,Venmo,29,Annually,Same Day,3
402-9339129-6219537,4/30/2022,Cancelled,16250,Male,51,Baku,Azerbaijan,Yes,Sports,Basketball,4,461.23,Yes,306.4,Debit Card,15,Quarterly,Same Day,3.1
405-3036350-8089120,4/30/2022,Shipped,16250,Male,51,Accra,Ghana,Yes,Clothing,Jeans,12,534.87,Yes,294.67,Credit Card,34,Monthly,Express,4.3
404-6680046-0839536,4/30/2022,Shipped - Delivered to Buyer,16250,Male,38,Yantai,China,Yes,Books,Novel,12,466.2,Yes,214.94,Credit Card,41,Fortnightly,Same Day,3.9
406-2966654-4672325,4/30/2022,Shipped,12431,Male,59,Medan,Indonesia,Yes,Sports,Tennis Racket,6,369.53,Yes,284.96,Credit Card,41,Monthly,Standard,3.2
403-4845285-4565113,4/30/2022,Shipped,12431,Male,57,Santa Cruz,Bolivia,Yes,Sports,Tennis Racket,8,532.57,Yes,421.76,Credit Card,39,Fortnightly,Same Day,4.8
171-4496851-5319548,4/30/2022,Shipped,12431,Male,54,Tongshan,China,Yes,Home & Kitchen,Knife Set,12,598.85,Yes,209.01,Cash,32,Weekly,Same Day,3.8
408-3416118-1167564,4/30/2022,Shipped,12431,Male,25,Riverside,United States,Yes,Home & Kitchen,Knife Set,6,380.6,Yes,248.79,Venmo,29,Monthly,Same Day,3.3
406-1590113-9193914,4/30/2022,Shipped,12431,Male,69,Linyi,China,Yes,Home & Kitchen,Blender,4,633.59,Yes,394.49,Bank Transfer,15,Annually,Express,4.3
404-0363929-8015528,4/30/2022,Shipped,12431,Male,57,St. Louis,United States,Yes,Clothing,Jeans,6,220.74,Yes,181.85,Venmo,33,Annually,Same Day,2.7
407-7173744-5333154,4/30/2022,Shipped - Delivered to Buyer,12431,Male,70,Las Vegas,United States,Yes,Toys,Lego Set,3,217.01,Yes,109.61,Bank Transfer,18,Weekly,Same Day,3.2
405-6880044-2861120,4/30/2022,Shipped,12431,Male,24,Maracaibo,Venezuela,Yes,Books,Novel,2,234.13,Yes,191.69,Cash,35,Bi-Weekly,Standard,4
403-4337144-0984323,4/30/2022,Cancelled,12431,Male,67,Kuwait City,Kuwait,Yes,Electronics,Headphones,4,211.14,Yes,398.77,PayPal,25,Weekly,Express,3
171-1851948-5476361,4/30/2022,Shipped,12431,Male,24,Ad DammÄm,Saudi Arabia,Yes,Electronics,Camera,4,406.97,Yes,289.89,Venmo,6,Fortnightly,Standard,4.2
171-5810429-4493110,4/30/2022,Shipped,12431,Male,62,Portland,United States,Yes,Books,Comics,2,553.08,Yes,179.98,Bank Transfer,17,Bi-Weekly,Same Day,2.9
171-1068229-1581965,4/30/2022,Shipped,12431,Male,57,Haikou,China,Yes,Books,Novel,2,267.36,Yes,304.3,Credit Card,17,Monthly,Express,4.1
402-2105140-3584364,4/30/2022,Shipped,12431,Male,55,Hiroshima,Japan,Yes,Home & Kitchen,Knife Set,24,403.49,Yes,239.7,Cash,44,Every 3 Months,Same Day,3.2
403-3561336-3563535,4/30/2022,Shipped,12431,Male,45,Baotou,China,Yes,Sports,Cricket Bat,24,446.98,Yes,279.13,PayPal,6,Fortnightly,Express,3
402-9532672-5385917,4/30/2022,Shipped,17511,Male,69,Hefei,China,Yes,Sports,Basketball,2,568.25,Yes,449.77,Debit Card,45,Fortnightly,Standard,4.2
408-4547464-4180323,4/30/2022,Shipped - Delivered to Buyer,17511,Male,67,Indore,India,Yes,Toys,Puzzle,12,527.19,Yes,154.52,Debit Card,7,Annually,Express,4.2
402-2211107-5096323,4/30/2022,Shipped,17511,Male,30,GoiÃ¢nia,Brazil,Yes,Electronics,Laptop,12,474.65,Yes,444.66,Debit Card,11,Every 3 Months,Standard,4.4
403-9412025-7537140,4/30/2022,Shipped,17511,Male,24,Sanaa,Yemen,Yes,Clothing,Sweater,48,569.15,Yes,220.96,Cash,41,Every 3 Months,Standard,4.2
403-5456917-5571511,4/30/2022,Cancelled,17511,Male,62,San Antonio,United States,Yes,Sports,Basketball,48,284.26,Yes,121.75,PayPal,24,Bi-Weekly,Same Day,2.8
171-8452330-4756317,4/30/2022,Shipped,17511,Male,43,Port-au-Prince,Haiti,Yes,Books,Biography,8,455.74,Yes,437.45,Venmo,21,Weekly,Same Day,3.7
171-4350114-4299568,4/30/2022,Shipped - Delivered to Buyer,17511,Male,35,Haiphong,Vietnam,Yes,Beauty,Perfume,144,640.74,Yes,266.57,Bank Transfer,24,Annually,Express,3.5
405-8692900-3888310,4/30/2022,Shipped,17511,Male,28,Suzhou,China,Yes,Sports,Football,40,516.84,Yes,50.9,Credit Card,8,Quarterly,Standard,2.9
402-6750101-3923558,4/30/2022,Shipped,17511,Male,32,Nanyang,China,Yes,Beauty,Face Wash,288,399.88,Yes,211.05,Cash,12,Fortnightly,Express,3
403-5725327-6264327,4/30/2022,Shipped,17511,Male,39,Bucharest,Romania,Yes,Electronics,Camera,64,589.85,Yes,74.14,Debit Card,48,Fortnightly,Standard,3.7
403-5209693-1173944,4/30/2022,Shipped,17511,Male,28,Ningbo,China,Yes,Beauty,Face Wash,100,517.98,Yes,182.32,Bank Transfer,6,Quarterly,Express,4.4
403-8255889-7526765,4/30/2022,Shipped,17511,Male,47,Douala,Cameroon,Yes,Clothing,Jacket,50,365.06,Yes,240.25,PayPal,14,Fortnightly,Standard,4.5
407-3554912-7244363,4/30/2022,Shipped,17511,Male,20,Tangshan,China,Yes,Home & Kitchen,Knife Set,12,392.48,Yes,117.51,PayPal,34,Annually,Standard,4.8
407-4737202-9096304,4/30/2022,Shipped - Delivered to Buyer,17511,Male,63,Tainan,Taiwan,Yes,Toys,Lego Set,96,306.34,Yes,57.8,Cash,12,Every 3 Months,Standard,2.9
171-2842936-5423534,4/30/2022,Shipped,17511,Male,25,Xiping,China,Yes,Home & Kitchen,Vacuum Cleaner,96,604.92,Yes,146.99,Bank Transfer,11,Annually,Standard,3.2
407-4936046-5852304,4/30/2022,Cancelled,17511,Male,29,AsunciÃ³n,Paraguay,Yes,Beauty,Moisturizer,48,489.62,Yes,89.76,PayPal,5,Monthly,Express,3.3
407-4936046-5852304,4/30/2022,Cancelled,17511,Male,50,Saidu Sharif,Pakistan,Yes,Toys,Doll,144,329.89,Yes,94.02,Venmo,25,Fortnightly,Standard,4.2
402-9580874-3525948,4/30/2022,Shipped,17511,Male,18,Brisbane,Australia,Yes,Toys,Toy Car,40,241.2,Yes,312.05,Credit Card,11,Annually,Standard,2.9
404-7426070-1355530,4/30/2022,Shipped,17511,Male,70,Rawalpindi,Pakistan,Yes,Electronics,Laptop,24,408.08,Yes,351.17,PayPal,27,Every 3 Months,Same Day,
406-4878137-1126707,4/30/2022,Shipped,17511,Male,66,Sacramento,United States,Yes,Clothing,Jeans,24,314.84,Yes,407.72,Credit Card,43,Annually,Standard,4.1
171-3505516-3505949,4/30/2022,Shipped,17511,Male,28,Beirut,Lebanon,Yes,Books,Biography,24,630.16,Yes,148.22,Debit Card,18,Every 3 Months,Standard,3.1
406-6199849-7523514,4/30/2022,Shipped,17511,Male,54,San Jose,United States,Yes,Toys,Toy Car,48,631.98,Yes,310.12,Bank Transfer,32,Bi-Weekly,Standard,4.2
406-6180074-2350757,4/30/2022,Shipped,17511,Male,19,Minsk,Belarus,Yes,Clothing,Sweater,96,672.77,Yes,156.85,Bank Transfer,27,Every 3 Months,Express,4.5
406-6180074-2350757,4/30/2022,Shipped,17511,Male,20,KyÅto,Japan,Yes,Electronics,Smartphone,100,673.18,Yes,163.09,Credit Card,24,Weekly,Same Day,3.7
406-2403215-8361103,4/30/2022,Shipped - Delivered to Buyer,17548,Male,43,Barranquilla,Colombia,Yes,Toys,Doll,-12,405.06,Yes,436.74,Debit Card,31,Quarterly,Standard,3.7
404-6578109-5618751,4/30/2022,Shipped - Delivered to Buyer,17548,Male,38,Orlando,United States,Yes,Electronics,Laptop,-24,685.71,Yes,401.22,PayPal,39,Fortnightly,Standard,3.4
407-2307966-4961113,4/30/2022,Shipped,17548,Male,50,Shuyangzha,China,Yes,Books,Notebook,-24,284.28,Yes,357.4,Debit Card,36,Fortnightly,Express,3
404-5539778-0029904,4/30/2022,Shipped,17548,Male,64,Valencia,Venezuela,Yes,Home & Kitchen,Vacuum Cleaner,-24,389.84,Yes,287.54,Cash,5,Annually,Standard,4.2
171-6222676-0740318,4/30/2022,Shipped,17548,Male,49,Hamburg,Germany,Yes,Electronics,Camera,-12,566.4,Yes,134.88,Credit Card,47,Bi-Weekly,Express,2.9
403-2166075-2254703,4/30/2022,Shipped,17548,Male,47,Vadodara,India,Yes,Home & Kitchen,Knife Set,-12,293.05,Yes,387.36,Bank Transfer,29,Fortnightly,Same Day,3.5
407-5766340-7411567,4/30/2022,Shipped,17548,Male,36,Manaus,Brazil,Yes,Home & Kitchen,Vacuum Cleaner,-24,598.16,Yes,99.95,Venmo,43,Bi-Weekly,Express,4.1
404-0634392-1837110,4/30/2022,Cancelled,13705,Male,55,Shangqiu,China,Yes,Toys,Puzzle,6,526.51,Yes,144.91,Debit Card,40,Every 3 Months,Express,4.3
408-2759943-9849959,4/30/2022,Shipped,13705,Male,25,Wuxi,China,Yes,Books,Biography,4,567.98,Yes,166.61,Debit Card,4,Monthly,Standard,2.8
403-5977671-8855508,4/30/2022,Shipped - Returned to Seller,13705,Male,53,Palembang,Indonesia,Yes,Toys,Puzzle,12,624.14,Yes,385.54,PayPal,39,Weekly,Express,
408-9321153-0591557,4/30/2022,Shipped,13705,Male,49,Brussels,Belgium,Yes,Home & Kitchen,Blender,12,559.51,Yes,121.27,Venmo,45,Fortnightly,Express,3.3
404-0696150-3898703,4/30/2022,Shipped - Delivered to Buyer,13705,Male,35,Essen,Germany,Yes,Home & Kitchen,Cookware Set,1,387.2,Yes,201.11,Venmo,20,Bi-Weekly,Standard,3.2
406-7586136-6520337,4/30/2022,Shipped - Delivered to Buyer,13705,Male,29,Cleveland,United States,Yes,Beauty,Face Wash,12,432.12,Yes,197.96,Debit Card,14,Weekly,Express,4.4
407-6146457-8788352,4/30/2022,Shipped,13705,Male,47,Bhopal,India,Yes,Clothing,Jacket,12,436.78,Yes,57.31,PayPal,33,Weekly,Same Day,4.8
404-8514200-3544346,4/30/2022,Cancelled,13705,Male,53,Hohhot,China,Yes,Beauty,Lipstick,4,639.4,Yes,348.33,Credit Card,18,Annually,Express,4.2
404-7452877-2137949,4/30/2022,Cancelled,13705,Male,33,Pittsburgh,United States,Yes,Books,Novel,16,333.33,Yes,191.57,Bank Transfer,9,Weekly,Express,4
402-2703790-2816329,4/30/2022,Cancelled,13705,Male,21,Luoyang,China,Yes,Books,Notebook,24,399.31,Yes,74.03,PayPal,34,Annually,Same Day,2.5
407-1515930-8661921,4/30/2022,Shipped,13747,Male,32,Santos,Brazil,Yes,Electronics,Headphones,8,343.68,Yes,425.65,Venmo,33,Fortnightly,Same Day,3.9
405-9144614-1601126,4/30/2022,Shipped - Delivered to Buyer,13408,Male,52,Jingling,China,Yes,Toys,Puzzle,24,513.37,Yes,277.4,Bank Transfer,15,Bi-Weekly,Standard,4.9
407-0994909-4122733,4/30/2022,Shipped,13408,Male,67,Warsaw,Poland,Yes,Clothing,Sweater,96,511.05,Yes,277.23,PayPal,4,Bi-Weekly,Standard,3.5
402-7042386-5486768,4/30/2022,Shipped,13408,Male,43,Rabat,Morocco,Yes,Sports,Tennis Racket,96,271.34,Yes,243.01,Debit Card,25,Annually,Standard,4.2
403-7652993-1507525,4/30/2022,Shipped,13408,Male,58,VitÃ³ria,Brazil,Yes,Toys,Puzzle,96,554.11,Yes,385.83,Credit Card,20,Every 3 Months,Same Day,
407-3847456-6656309,4/30/2022,Shipped,13408,Male,20,Quito,Ecuador,Yes,Beauty,Face Wash,96,363.91,Yes,474.75,Credit Card,5,Quarterly,Standard,4.5
407-3847456-6656309,4/30/2022,Shipped,13408,Male,61,Antananarivo,Madagascar,Yes,Books,Notebook,12,660.83,Yes,418.66,Cash,16,Quarterly,Same Day,2.8
171-7623384-8040337,4/30/2022,Shipped,13408,Male,32,Coimbatore,India,Yes,Home & Kitchen,Blender,12,249.61,Yes,205.8,Debit Card,13,Annually,Same Day,2.9
171-7623384-8040337,4/30/2022,Shipped,13408,Male,38,Daqing,China,Yes,Toys,Toy Car,48,525.51,Yes,201.08,Credit Card,11,Every 3 Months,Express,3.2
171-4607096-6413920,4/30/2022,Shipped - Delivered to Buyer,13408,Male,21,Luâ€™an,China,Yes,Toys,Puzzle,12,594.16,Yes,407.56,Credit Card,21,Annually,Same Day,4.9
404-6783988-2006729,4/30/2022,Shipped,13408,Male,37,Sanzhou,China,Yes,Beauty,Moisturizer,32,640.11,Yes,246,Debit Card,6,Annually,Express,3.7
404-6975277-1927553,4/30/2022,Shipped - Delivered to Buyer,13408,Male,27,Budapest,Hungary,Yes,Home & Kitchen,Blender,20,294.52,Yes,229.55,Venmo,29,Monthly,Standard,4.3
402-5586272-3646748,4/30/2022,Shipped,13767,Male,36,Turin,Italy,Yes,Sports,Cricket Bat,8,409.41,Yes,469,Cash,15,Annually,Standard,3.9
171-6655820-6440356,4/30/2022,Shipped,13767,Male,32,Suzhou,China,Yes,Electronics,Headphones,32,613.31,Yes,323.23,Bank Transfer,17,Bi-Weekly,Express,3.2
171-1584788-8864335,4/30/2022,Shipped - Delivered to Buyer,13767,Male,51,LudhiÄna,India,Yes,Clothing,Jeans,24,405.82,Yes,253.51,Credit Card,32,Weekly,Express,3.1
402-0150402-0900371,4/30/2022,Shipped,13767,Male,64,Cincinnati,United States,Yes,Home & Kitchen,Knife Set,24,310.73,Yes,67.9,Venmo,42,Annually,Same Day,3.9
408-6791822-5493964,4/30/2022,Shipped,13767,Male,68,Kumasi,Ghana,Yes,Clothing,Jeans,24,632.1,Yes,64.04,Cash,21,Monthly,Same Day,
405-0483874-0889137,4/30/2022,Shipped,13767,Male,68,Manhattan,United States,Yes,Sports,Tennis Racket,8,575.09,Yes,316.97,Cash,9,Bi-Weekly,Express,3.3
407-5600921-2143569,4/30/2022,Cancelled,13767,Male,33,Qiqihar,China,Yes,Home & Kitchen,Blender,8,269.77,Yes,327.05,Bank Transfer,16,Annually,Same Day,4.6
404-1607808-0769930,4/30/2022,Cancelled,13767,Male,65,Anshan,China,Yes,Books,Comics,4,630.96,Yes,138.18,Credit Card,42,Fortnightly,Same Day,4.6
407-5124083-2725136,4/30/2022,Shipped,13767,Male,48,Austin,United States,Yes,Sports,Basketball,8,629.69,Yes,318.68,Debit Card,37,Bi-Weekly,Express,4.4
407-4766116-5412325,4/30/2022,Shipped,13767,Male,69,Zhongli,Taiwan,Yes,Sports,Football,8,581.28,Yes,295.88,Debit Card,32,Quarterly,Same Day,4.2
402-6885004-6990731,4/30/2022,Shipped,13767,Male,59,Handan,China,Yes,Sports,Cricket Bat,8,272.87,Yes,384.78,Cash,28,Bi-Weekly,Same Day,3
402-2207276-9869933,4/30/2022,Shipped,13767,Male,48,Taiâ€™an,China,Yes,Electronics,Headphones,8,237.67,Yes,77.99,Credit Card,13,Weekly,Express,4
407-9494293-9423561,4/30/2022,Shipped,13767,Male,25,EÅŸfahÄn,Iran,Yes,Books,Comics,48,685,Yes,123.69,Bank Transfer,11,Fortnightly,Express,3.5
171-6867266-8495534,4/30/2022,Shipped,13767,Male,29,Kansas City,United States,Yes,Beauty,Moisturizer,48,414.45,Yes,60.15,Bank Transfer,36,Bi-Weekly,Same Day,3
408-3475592-6193128,4/30/2022,Shipped,17850,Male,57,YaoundÃ©,Cameroon,Yes,Electronics,Headphones,6,515.89,Yes,131.86,Debit Card,23,Annually,Same Day,3.7
171-1987024-2709164,4/30/2022,Shipped,17850,Male,23,Shantou,China,Yes,Sports,Football,6,411.67,Yes,369.95,Bank Transfer,37,Monthly,Standard,4
406-1522425-5387565,4/30/2022,Shipped,17850,Male,45,Ä€gra,India,Yes,Toys,Toy Car,8,690.75,Yes,459.45,Cash,21,Bi-Weekly,Same Day,
171-3270734-5045130,4/30/2022,Shipped,17850,Male,38,Zhanjiang,China,Yes,Toys,Lego Set,6,644.27,Yes,372.32,Debit Card,22,Bi-Weekly,Same Day,2.5
408-4101226-7217932,4/30/2022,Shipped - Delivered to Buyer,17850,Male,21,La Paz,Bolivia,Yes,Clothing,Jeans,6,444.61,Yes,147.55,Cash,9,Monthly,Same Day,3
171-5719664-5449151,4/30/2022,Cancelled,17850,Male,32,KalyÄn,India,Yes,Sports,Football,6,644.87,Yes,143.6,Venmo,16,Annually,Express,3.2
403-9400764-4029123,4/30/2022,Shipped,17850,Male,63,Abuja,Nigeria,Yes,Home & Kitchen,Blender,6,431.08,Yes,302.75,PayPal,4,Quarterly,Same Day,3.5
406-8413944-2634744,4/30/2022,Shipped,17850,Male,29,Harare,Zimbabwe,Yes,Beauty,Perfume,6,232.39,Yes,218.67,Debit Card,3,Bi-Weekly,Standard,4.8
406-8271099-5133911,4/30/2022,Shipped,17850,Male,27,Indianapolis,United States,Yes,Electronics,Smartphone,6,460.74,Yes,118.82,Debit Card,6,Annually,Express,2.6
406-8271099-5133911,4/30/2022,Shipped,17850,Male,56,Xiantao,China,Yes,Electronics,Camera,2,646.14,Yes,355,Venmo,18,Fortnightly,Same Day,3.4
405-3441326-1516368,4/30/2022,Shipped,17850,Male,30,Khulna,Bangladesh,Yes,Toys,Puzzle,4,344.56,Yes,171.97,Venmo,34,Bi-Weekly,Standard,3.7
408-8009772-6580317,4/30/2022,Shipped,17850,Male,49,Weifang,China,Yes,Home & Kitchen,Knife Set,6,667.35,Yes,419.51,Credit Card,26,Monthly,Same Day,4.5
402-4774686-7773937,4/30/2022,Shipped - Delivered to Buyer,17850,Male,58,Tijuana,Mexico,Yes,Home & Kitchen,Vacuum Cleaner,12,271.02,Yes,207.83,PayPal,50,Weekly,Same Day,3.7
402-2860689-5652319,4/30/2022,Shipped,17850,Male,57,Santiago,Dominican Republic,Yes,Toys,Doll,6,574.32,Yes,172.67,Bank Transfer,40,Monthly,Express,3.3
406-6386989-1689108,4/30/2022,Shipped - Delivered to Buyer,17850,Male,60,Xinyang,China,Yes,Clothing,Sweater,6,261.82,Yes,255.58,Cash,24,Quarterly,Standard,4.7
408-9720884-9553122,4/30/2022,Shipped,17850,Male,69,Luzhou,China,Yes,Home & Kitchen,Blender,2,414.64,Yes,377.9,PayPal,33,Annually,Express,2.7
408-6428766-2839536,4/30/2022,Shipped - Delivered to Buyer,17850,Male,70,Perth,Australia,Yes,Clothing,Jacket,2,420.76,Yes,337.78,Credit Card,19,Every 3 Months,Standard,4.6
408-8641795-6914711,4/30/2022,Shipped,17850,Male,53,Toluca,Mexico,Yes,Toys,Doll,6,404.56,Yes,237.39,Credit Card,24,Quarterly,Express,2.7
402-9475978-1434754,4/30/2022,Shipped,17924,Male,25,VishÄkhapatnam,India,Yes,Electronics,Smartphone,12,278.43,Yes,145.53,Credit Card,19,Weekly,Same Day,4.8
